시군구,단지명,계약월,전용면적(㎡),거래금액_만원,거래금액_억원,면적구간
서울특별시 강남구 삼성동,래미안라클래시,2024-04-01,84.98,310000,31.0,60-85㎡
서울특별시 강남구 도곡동,삼성래미안,2024-04-01,59.96,190000,19.0,40-60㎡
서울특별시 강남구 일원동,개포한신,2024-04-01,107.6,195500,19.55,85-120㎡
서울특별시 강남구 대치동,한보미도맨션2,2024-04-01,84.96,278000,27.8,60-85㎡
서울특별시 강남구 개포동,성원대치2단지아파트,2024-04-01,39.53,116000,11.6,40㎡ 이하
서울특별시 강남구 수서동,까치마을,2024-04-01,34.44,85000,8.5,40㎡ 이하
서울특별시 강남구 수서동,수서한아름,2024-04-01,97.63,170250,17.025,85-120㎡
서울특별시 강남구 도곡동,삼성래미안,2024-04-01,84.89,231000,23.1,60-85㎡
서울특별시 강남구 대치동,개포우성1,2024-04-01,84.81,302000,30.2,60-85㎡
서울특별시 강남구 일원동,샘터마을,2024-04-01,134.438,250000,25.0,120㎡ 초과
서울특별시 강남구 일원동,푸른마을아파트101동~111동,2024-04-01,59.76,142000,14.2,40-60㎡
서울특별시 강남구 대치동,개포우성1,2024-04-01,84.81,302000,30.2,60-85㎡
서울특별시 강남구 역삼동,e-편한세상,2024-04-01,59.606,198000,19.8,40-60㎡
서울특별시 강남구 세곡동,세곡푸르지오,2024-04-01,84.84,139500,13.95,60-85㎡
서울특별시 강남구 역삼동,e-편한세상,2024-04-01,59.606,196000,19.6,40-60㎡
서울특별시 강남구 역삼동,개나리SK뷰,2024-04-01,84.99,268000,26.8,60-85㎡
서울특별시 강남구 대치동,세영팔레스타운,2024-04-01,68.61,158500,15.85,60-85㎡
서울특별시 강남구 대치동,대치아이파크,2024-04-01,84.95,290000,29.0,60-85㎡
서울특별시 강남구 대치동,대치삼성,2024-04-01,84.58,249000,24.9,60-85㎡
서울특별시 강남구 청담동,청담자이,2024-04-01,49.639,186000,18.6,40-60㎡
서울특별시 강남구 개포동,삼익대청아파트,2024-04-01,60.0,164000,16.4,40-60㎡
서울특별시 강남구 수서동,강남데시앙포레,2024-04-01,59.97,140000,14.0,40-60㎡
서울특별시 강남구 자곡동,강남자곡아이파크,2024-04-01,74.89,149000,14.9,60-85㎡
서울특별시 강남구 자곡동,강남자곡아이파크,2024-04-01,59.96,122000,12.2,40-60㎡
서울특별시 강남구 도곡동,삼성래미안,2024-04-01,122.81,280000,28.0,120㎡ 초과
서울특별시 강남구 도곡동,대림,2024-04-01,84.93,175000,17.5,60-85㎡
서울특별시 강남구 도곡동,한라비발디,2024-04-01,84.9569,185000,18.5,60-85㎡
서울특별시 강남구 도곡동,삼성래미안,2024-04-01,84.89,235000,23.5,60-85㎡
서울특별시 강남구 도곡동,도곡렉슬,2024-04-01,84.9984,285000,28.5,60-85㎡
서울특별시 강남구 도곡동,도곡렉슬,2024-04-01,114.9931,343000,34.3,85-120㎡
서울특별시 강남구 수서동,삼성,2024-04-01,59.86,144000,14.4,40-60㎡
서울특별시 강남구 도곡동,현대그린1,2024-04-01,84.93,164500,16.45,60-85㎡
서울특별시 강남구 수서동,강남데시앙포레,2024-04-01,59.97,134000,13.4,40-60㎡
서울특별시 강남구 개포동,성원대치2단지아파트,2024-04-01,39.53,115000,11.5,40㎡ 이하
서울특별시 강남구 압구정동,현대13차(208~211동),2024-04-01,105.45,430000,43.0,85-120㎡
서울특별시 강남구 압구정동,현대3차(61~64동),2024-04-01,82.5,354000,35.4,60-85㎡
서울특별시 강남구 개포동,래미안블레스티지,2024-04-01,59.888,200000,20.0,40-60㎡
서울특별시 강남구 논현동,거평프리젠,2024-04-01,42.015,45900,4.59,40-60㎡
서울특별시 강남구 신사동,압구정대원칸타빌아파트,2024-04-01,59.73,124000,12.4,40-60㎡
서울특별시 강남구 대치동,래미안대치팰리스,2024-04-01,151.27,479000,47.9,120㎡ 초과
서울특별시 강남구 청담동,청담아르지움,2024-04-01,22.57,43000,4.3,40㎡ 이하
서울특별시 강남구 청담동,청담4차이-편한세상,2024-04-01,84.51,194500,19.45,60-85㎡
서울특별시 강남구 일원동,푸른마을아파트101동~111동,2024-04-01,59.76,150000,15.0,40-60㎡
서울특별시 강남구 개포동,디에이치아너힐즈,2024-04-01,84.357,285000,28.5,60-85㎡
서울특별시 강남구 개포동,래미안블레스티지,2024-04-01,59.888,195000,19.5,40-60㎡
서울특별시 강남구 자곡동,강남자곡 힐스테이트,2024-04-01,51.96,88000,8.8,40-60㎡
서울특별시 강남구 청담동,청담4차이-편한세상,2024-04-01,84.51,194500,19.45,60-85㎡
서울특별시 강남구 도곡동,도곡렉슬,2024-04-01,84.9984,280000,28.0,60-85㎡
서울특별시 강남구 압구정동,신현대12차,2024-04-01,182.95,744000,74.4,120㎡ 초과
서울특별시 강남구 개포동,새롬(1164-13),2024-04-01,59.67,79500,7.95,40-60㎡
서울특별시 강남구 일원동,디에이치자이개포,2024-04-01,63.76,230000,23.0,60-85㎡
서울특별시 강남구 자곡동,래미안강남힐즈,2024-04-01,91.95,171500,17.15,85-120㎡
서울특별시 강남구 도곡동,한신엠비씨,2024-04-01,116.24,210000,21.0,85-120㎡
서울특별시 강남구 대치동,현대썬앤빌테헤란,2024-04-01,35.72,53000,5.3,40㎡ 이하
서울특별시 강남구 역삼동,역삼푸르지오,2024-04-01,84.9097,245000,24.5,60-85㎡
서울특별시 강남구 도곡동,삼성래미안,2024-04-01,59.96,190000,19.0,40-60㎡
서울특별시 강남구 도곡동,도곡렉슬,2024-04-01,59.9818,220000,22.0,40-60㎡
서울특별시 강남구 청담동,청담자이,2024-04-01,49.619,213000,21.3,40-60㎡
서울특별시 강남구 도곡동,래미안도곡카운티,2024-04-01,71.85,225000,22.5,60-85㎡
서울특별시 강남구 도곡동,삼익,2024-04-01,104.01,181000,18.1,85-120㎡
서울특별시 강남구 수서동,강남데시앙포레,2024-04-01,59.81,133000,13.3,40-60㎡
서울특별시 강남구 도곡동,도곡렉슬,2024-04-01,119.8906,325000,32.5,85-120㎡
서울특별시 강남구 도곡동,대림,2024-04-01,84.95,175000,17.5,60-85㎡
서울특별시 강남구 개포동,개포주공6단지,2024-04-01,60.13,200000,20.0,60-85㎡
서울특별시 강남구 개포동,개포주공6단지,2024-03-01,73.02,238000,23.8,60-85㎡
서울특별시 강남구 도곡동,도곡렉슬,2024-03-01,59.9772,183500,18.35,40-60㎡
서울특별시 강남구 역삼동,역삼푸르지오,2024-03-01,59.8848,193000,19.3,40-60㎡
서울특별시 강남구 청담동,삼성청담공원아파트,2024-03-01,84.96,170000,17.0,60-85㎡
서울특별시 강남구 개포동,래미안블레스티지,2024-03-01,59.897,194500,19.45,40-60㎡
서울특별시 강남구 일원동,푸른마을아파트101동~111동,2024-03-01,59.76,151000,15.1,40-60㎡
서울특별시 강남구 개포동,개포래미안포레스트,2024-03-01,74.66,228000,22.8,60-85㎡
서울특별시 강남구 개포동,삼익대청아파트,2024-03-01,39.53,115000,11.5,40㎡ 이하
서울특별시 강남구 도곡동,경남,2024-03-01,59.76,152000,15.2,40-60㎡
서울특별시 강남구 도곡동,삼성래미안,2024-03-01,122.81,318000,31.8,120㎡ 초과
서울특별시 강남구 도곡동,타워팰리스2,2024-03-01,115.63,300000,30.0,85-120㎡
서울특별시 강남구 도곡동,대림아크로빌,2024-03-01,172.467,284000,28.4,120㎡ 초과
서울특별시 강남구 도곡동,우성캐릭터199,2024-03-01,132.94,220000,22.0,120㎡ 초과
서울특별시 강남구 자곡동,강남자곡아이파크,2024-03-01,59.96,118000,11.8,40-60㎡
서울특별시 강남구 세곡동,강남엘에이치1단지,2024-03-01,59.89,116000,11.6,40-60㎡
서울특별시 강남구 세곡동,세곡푸르지오,2024-03-01,59.86,118000,11.8,40-60㎡
서울특별시 강남구 삼성동,삼성동중앙하이츠빌리지,2024-03-01,59.92,203500,20.35,40-60㎡
서울특별시 강남구 압구정동,신현대12차,2024-03-01,108.31,425000,42.5,85-120㎡
서울특별시 강남구 대치동,래미안대치팰리스,2024-03-01,84.99,318000,31.8,60-85㎡
서울특별시 강남구 역삼동,역삼푸르지오,2024-03-01,84.9097,235000,23.5,60-85㎡
서울특별시 강남구 역삼동,금호어울림,2024-03-01,132.88,185000,18.5,120㎡ 초과
서울특별시 강남구 역삼동,역삼I'PARK,2024-03-01,144.641,320000,32.0,120㎡ 초과
서울특별시 강남구 역삼동,역삼푸르지오,2024-03-01,84.9097,244000,24.4,60-85㎡
서울특별시 강남구 대치동,롯데캐슬리베,2024-03-01,121.0894,285000,28.5,120㎡ 초과
서울특별시 강남구 대치동,포스코더샵,2024-03-01,139.54,280000,28.0,120㎡ 초과
서울특별시 강남구 대치동,동부센트레빌,2024-03-01,145.83,464000,46.4,120㎡ 초과
서울특별시 강남구 일원동,디에이치자이개포,2024-03-01,84.81,280000,28.0,60-85㎡
서울특별시 강남구 일원동,푸른마을아파트101동~111동,2024-03-01,84.93,181000,18.1,60-85㎡
서울특별시 강남구 도곡동,도곡쌍용예가,2024-03-01,107.53,208000,20.8,85-120㎡
서울특별시 강남구 청담동,"청담2차이-편한세상(201동,202동,203동)",2024-03-01,112.5,215000,21.5,85-120㎡
서울특별시 강남구 개포동,경남2차,2024-03-01,182.2,370000,37.0,120㎡ 초과
서울특별시 강남구 개포동,개포주공7단지,2024-03-01,83.7,256000,25.6,60-85㎡
서울특별시 강남구 개포동,성원대치2단지아파트,2024-03-01,39.53,110000,11.0,40㎡ 이하
서울특별시 강남구 삼성동,삼성동센트럴아이파크,2024-03-01,84.99,280000,28.0,60-85㎡
서울특별시 강남구 수서동,삼성,2024-03-01,84.97,137000,13.7,60-85㎡
서울특별시 강남구 자곡동,래미안강남힐즈,2024-03-01,101.94,187000,18.7,85-120㎡
서울특별시 강남구 세곡동,강남엘에이치1단지,2024-03-01,59.89,113000,11.3,40-60㎡
서울특별시 강남구 역삼동,역삼동우정에쉐르1,2024-03-01,57.98,68000,6.8,40-60㎡
서울특별시 강남구 도곡동,도곡렉슬,2024-03-01,84.9231,274000,27.4,60-85㎡
서울특별시 강남구 일원동,가람,2024-03-01,75.16,150000,15.0,60-85㎡
서울특별시 강남구 삼성동,진흥아파트,2024-03-01,207.82,420000,42.0,120㎡ 초과
서울특별시 강남구 삼성동,서광아파트,2024-03-01,59.67,158000,15.8,40-60㎡
서울특별시 강남구 대치동,대치삼성,2024-03-01,97.35,265000,26.5,85-120㎡
서울특별시 강남구 개포동,현대2,2024-03-01,165.08,367000,36.7,120㎡ 초과
서울특별시 강남구 개포동,현대2,2024-03-01,165.08,367000,36.7,120㎡ 초과
서울특별시 강남구 개포동,개포래미안포레스트,2024-03-01,59.92,170000,17.0,40-60㎡
서울특별시 강남구 개포동,성원대치2단지아파트,2024-03-01,39.53,95000,9.5,40㎡ 이하
서울특별시 강남구 청담동,청담건영,2024-03-01,84.595,222500,22.25,60-85㎡
서울특별시 강남구 역삼동,요진와이시티미니,2024-03-01,12.1,17000,1.7,40㎡ 이하
서울특별시 강남구 자곡동,강남자곡 힐스테이트,2024-03-01,59.93,96000,9.6,40-60㎡
서울특별시 강남구 압구정동,"현대7차(73~77,82,85동)",2024-03-01,144.2,510000,51.0,120㎡ 초과
서울특별시 강남구 자곡동,래미안포레,2024-03-01,84.99,149000,14.9,60-85㎡
서울특별시 강남구 자곡동,강남자곡 힐스테이트,2024-03-01,59.93,96000,9.6,40-60㎡
서울특별시 강남구 압구정동,"현대6차(78~81,83,84,86,87동)",2024-03-01,144.2,497000,49.7,120㎡ 초과
서울특별시 강남구 압구정동,"현대7차(73~77,82,85동)",2024-03-01,245.2,1150000,115.0,120㎡ 초과
서울특별시 강남구 개포동,개포더샵트리에,2024-03-01,107.1324,243000,24.3,85-120㎡
서울특별시 강남구 일원동,래미안 개포 루체하임,2024-03-01,84.97,247000,24.7,60-85㎡
서울특별시 강남구 대치동,대치삼성,2024-03-01,97.35,269000,26.9,85-120㎡
서울특별시 강남구 삼성동,삼성동롯데캐슬킹덤,2024-03-01,131.65,250000,25.0,120㎡ 초과
서울특별시 강남구 삼성동,아셈,2024-03-01,83.65,197500,19.75,60-85㎡
서울특별시 강남구 대치동,한보미도맨션1,2024-03-01,84.48,277000,27.7,60-85㎡
서울특별시 강남구 압구정동,신현대11차,2024-03-01,183.41,670000,67.0,120㎡ 초과
서울특별시 강남구 일원동,한솔마을,2024-03-01,84.73,192000,19.2,60-85㎡
서울특별시 강남구 세곡동,세곡푸르지오,2024-03-01,84.94,140000,14.0,60-85㎡
서울특별시 강남구 청담동,삼성청담공원아파트,2024-03-01,84.96,169000,16.9,60-85㎡
서울특별시 강남구 논현동,동현아파트1~6,2024-03-01,150.04,270000,27.0,120㎡ 초과
서울특별시 강남구 수서동,까치마을,2024-03-01,34.44,83000,8.3,40㎡ 이하
서울특별시 강남구 수서동,까치마을,2024-03-01,34.44,81500,8.15,40㎡ 이하
서울특별시 강남구 압구정동,현대3차(61~64동),2024-03-01,82.5,350000,35.0,60-85㎡
서울특별시 강남구 수서동,강남데시앙포레,2024-03-01,84.81,161000,16.1,60-85㎡
서울특별시 강남구 도곡동,하이페리온,2024-03-01,184.31,242000,24.2,120㎡ 초과
서울특별시 강남구 도곡동,SK허브프리모,2024-03-01,67.57,98000,9.8,60-85㎡
서울특별시 강남구 개포동,삼익대청아파트,2024-03-01,51.12,129500,12.95,40-60㎡
서울특별시 강남구 개포동,래미안블레스티지,2024-03-01,84.94,268000,26.8,60-85㎡
서울특별시 강남구 개포동,성원대치2단지아파트,2024-03-01,49.86,136000,13.6,40-60㎡
서울특별시 강남구 개포동,성원대치2단지아파트,2024-03-01,39.53,116500,11.65,40㎡ 이하
서울특별시 강남구 개포동,성원대치2단지아파트,2024-03-01,49.86,136000,13.6,40-60㎡
서울특별시 강남구 개포동,개포래미안포레스트,2024-03-01,59.92,194000,19.4,40-60㎡
서울특별시 강남구 일원동,디에이치자이개포,2024-03-01,63.83,230000,23.0,60-85㎡
서울특별시 강남구 일원동,래미안 개포 루체하임,2024-03-01,84.97,260000,26.0,60-85㎡
서울특별시 강남구 세곡동,세곡푸르지오,2024-03-01,74.74,130000,13.0,60-85㎡
서울특별시 강남구 자곡동,강남자곡아이파크,2024-03-01,74.89,149500,14.95,60-85㎡
서울특별시 강남구 세곡동,강남엘에이치1단지,2024-03-01,59.89,116250,11.625,40-60㎡
서울특별시 강남구 삼성동,삼성오네뜨,2024-03-01,144.43,209000,20.9,120㎡ 초과
서울특별시 강남구 개포동,개포주공6단지,2024-03-01,53.06,186000,18.6,40-60㎡
서울특별시 강남구 청담동,청담디에브스아파트,2024-03-01,45.15,57000,5.7,40-60㎡
서울특별시 강남구 수서동,까치마을,2024-03-01,49.5,119400,11.94,40-60㎡
서울특별시 강남구 도곡동,삼성래미안,2024-03-01,59.96,185000,18.5,40-60㎡
서울특별시 강남구 수서동,신동아,2024-03-01,33.18,92000,9.2,40㎡ 이하
서울특별시 강남구 대치동,동부센트레빌,2024-03-01,145.83,445000,44.5,120㎡ 초과
서울특별시 강남구 도곡동,래미안도곡카운티,2024-03-01,71.85,230000,23.0,60-85㎡
서울특별시 강남구 개포동,개포주공6단지,2024-03-01,83.21,255000,25.5,60-85㎡
서울특별시 강남구 대치동,대치현대,2024-03-01,59.82,170000,17.0,40-60㎡
서울특별시 강남구 세곡동,강남신동아파밀리에1단지,2024-03-01,59.88,101000,10.1,40-60㎡
서울특별시 강남구 압구정동,신현대12차,2024-03-01,182.95,690000,69.0,120㎡ 초과
서울특별시 강남구 대치동,한보미도맨션1,2024-03-01,84.48,258500,25.85,60-85㎡
서울특별시 강남구 역삼동,래미안그레이튼,2024-03-01,70.98,210000,21.0,60-85㎡
서울특별시 강남구 세곡동,강남데시앙파크,2024-03-01,84.97,115000,11.5,60-85㎡
서울특별시 강남구 수서동,강남데시앙포레,2024-03-01,84.92,160000,16.0,60-85㎡
서울특별시 강남구 도곡동,대우디오빌,2024-03-01,25.89,25800,2.58,40㎡ 이하
서울특별시 강남구 삼성동,삼성동힐스테이트 1단지,2024-03-01,84.236,247000,24.7,60-85㎡
서울특별시 강남구 개포동,래미안블레스티지,2024-03-01,59.897,195000,19.5,40-60㎡
서울특별시 강남구 역삼동,역삼I'PARK,2024-03-01,144.431,320000,32.0,120㎡ 초과
서울특별시 강남구 개포동,래미안블레스티지,2024-03-01,84.94,277000,27.7,60-85㎡
서울특별시 강남구 역삼동,진넥스빌2,2024-03-01,23.85,21000,2.1,40㎡ 이하
서울특별시 강남구 개포동,성원대치2단지아파트,2024-03-01,49.86,132000,13.2,40-60㎡
서울특별시 강남구 일원동,상록수,2024-03-01,74.54,185000,18.5,60-85㎡
서울특별시 강남구 도곡동,하이페리온,2024-03-01,179.39,252500,25.25,120㎡ 초과
서울특별시 강남구 대치동,대치아이파크,2024-03-01,84.93,275000,27.5,60-85㎡
서울특별시 강남구 수서동,까치마을,2024-03-01,39.6,93000,9.3,40㎡ 이하
서울특별시 강남구 대치동,래미안대치팰리스,2024-03-01,94.49,365000,36.5,85-120㎡
서울특별시 강남구 청담동,"청담2차이-편한세상(201동,202동,203동)",2024-03-01,107.18,225000,22.5,85-120㎡
서울특별시 강남구 일원동,래미안 개포 루체하임,2024-03-01,121.71,300000,30.0,120㎡ 초과
서울특별시 강남구 일원동,래미안 개포 루체하임,2024-03-01,101.97,280000,28.0,85-120㎡
서울특별시 강남구 도곡동,도곡1차아이파크,2024-03-01,130.259,263000,26.3,120㎡ 초과
서울특별시 강남구 자곡동,강남자곡아이파크,2024-03-01,59.96,122000,12.2,40-60㎡
서울특별시 강남구 역삼동,래미안그레이튼(진달래2차),2024-03-01,84.81,219000,21.9,60-85㎡
서울특별시 강남구 일원동,수서,2024-03-01,51.76,100000,10.0,40-60㎡
서울특별시 강남구 도곡동,도곡1차아이파크,2024-03-01,84.122,210000,21.0,60-85㎡
